TELERIDE_NUMBER,STOP_NAME,STATUS,CREATE_DT_UTC,MOD_DT_UTC,GLOBALID,POINT
2799,32nd Avenue NE Station (SB),ACTIVE,2024/09/29,2024/09/29,96daaf55-1152-4703-af85-637fc8eed753,POINT (-113.9586244 51.0821943)
4331,WB Madigan DR @ Madeira DR NE,ACTIVE,2024/09/29,2024/09/29,21aec124-abcd-42ad-90f7-5f508680b5ea,POINT (-113.9543664 51.0624121)
3975,EB McKenzie Towne LI @ 52 ST SE,ACTIVE,2024/09/29,2024/09/29,bfe976fa-d752-4ff6-aa6e-c4bdc3524c1f,POINT (-113.956007 50.9143938)
7287,NB Centre ST S @ Glenmore TR,INACTIVE,2024/09/29,2024/09/29,da0cb94d-0a8e-4c03-a59a-b76d910f9fd0,POINT (-114.0636507 50.9945288)
9312,SB Shawnee DR @ S. of Shawnee GD SW,ACTIVE,2024/09/29,2024/09/29,d6e3b10e-96c1-465c-bad9-2fc69dedc13d,POINT (-114.0909517 50.928119)
9636,WB Martin Crossing DR @ Martin Crossing WY NE,ACTIVE,2024/09/29,2024/09/29,a504c2a2-99ce-46b7-9ec9-fb385292431d,POINT (-113.957233 51.1179052)
8575,NB Saddlebrook DR @ Saddlestone WY NE,ACTIVE,2024/09/29,2024/09/29,85b2ad32-5235-472e-8b22-b9a652e1f62c,POINT (-113.9296133 51.1264268)
5870,EB Temple DR @ 64 ST NE,ACTIVE,2024/09/29,2024/09/29,45adb05a-751b-4125-9622-1d12d02d5448,POINT (-113.9405636 51.0851147)
5526,EB 61 AV SW @ 3 ST SW,ACTIVE,2024/09/29,2024/09/29,0b5b1472-5480-4ae7-a728-bd1864902a90,POINT (-114.0690561 50.9975961)
6840,NB Arbour Lake WY @ Arbour Lake PL NW,ACTIVE,2024/09/29,2024/09/29,ed727c47-0ae9-44f5-ac6e-5ceb428119f1,POINT (-114.1905141 51.1369243)
5283,SB 11 ST SE @ Heritage DR,INACTIVE,2024/09/29,2024/09/29,aede2729-90f7-4b19-aae8-764f9d4ff141,POINT (-114.0400956 50.986603)
4735,WB Sun Valley BV @ Midpark BV SW,ACTIVE,2024/09/29,2024/09/29,321fad88-c238-4fdd-b12f-59c1e133cd0d,POINT (-114.0560572 50.9066361)
8278,WB 17 AV SE @ 27 ST SE,INACTIVE,2024/09/29,2024/09/29,e41dc8ec-8de2-40f0-a3d5-212971351866,POINT (-113.9963151 51.0375659)
4687,EB 50 AV SW @ 19 ST SW,ACTIVE,2024/09/29,2024/09/29,deeb9733-e949-4aee-b40a-76674f4d4747,POINT (-114.1059327 51.0086183)
2070,NB Nolan Hill Bv @ Nolan Hill Ave NW,ACTIVE,2024/09/29,2024/09/29,b93a0520-357d-4206-bf91-16457c2faa4d,POINT (-114.1714699 51.1762956)
6412,Heritage LRT Station NB,ACTIVE,2024/09/29,2024/09/29,f7d84165-e0ec-409b-a68a-a0df57b36c9f,POINT (-114.074203 50.9792775)
9193,SB Bonaventre DR @ Lake Simcoe CR SE,ACTIVE,2024/09/29,2024/09/29,7ecde64c-0881-454f-bbb9-483dd23fe081,POINT (-114.0649733 50.9338189)
4571,EB 17 AV @ Georgia ST SW,ACTIVE,2024/09/29,2024/09/29,d868be1c-c328-41a5-8c37-ee5bd10978e4,POINT (-114.1535522 51.0377178)
2657,SB 40 ST SE @ 122 AV SE,ACTIVE,2024/09/29,2024/09/29,5636a44f-f984-4e21-b118-d922d6bca01e,POINT (-113.9737134 50.9395804)
3598,WB Cranford DR @ Cranford ST SE,ACTIVE,2024/09/29,2024/09/29,3791fd21-db05-4fd7-9b71-ff0f9d42c760,POINT (-113.9707885 50.8774151)
2142,Southland LRT Station WB,INACTIVE,2024/09/29,2024/09/29,a05281df-2cff-4db8-9685-7876ce8d5bbb,POINT (-114.0777167 50.9642171)
6953,WB Heritage DR @ 5 ST SW,ACTIVE,2024/09/29,2024/09/29,491c792c-76db-4a90-933d-c2dc9155f3c4,POINT (-114.079608 50.9796557)
3849,EB Berkshire BV @ 14 ST NW,INACTIVE,2024/09/29,2024/09/29,f6aa55c5-b794-4bf4-89dc-41c656338316,POINT (-114.104977 51.1316345)
7258,WB Midlake BV @ Midridge DR SE,ACTIVE,2024/09/29,2024/09/29,0ff0dd3f-f9d2-4b64-a310-2a439507a975,POINT (-114.0624705 50.9148123)
5465,NB 17 ST SE@ 3 AV SE,ACTIVE,2024/09/29,2024/09/29,31a82f4e-9b75-4680-b30a-24fc7131f234,POINT (-114.0132799 51.050621)
9042,NB 19 ST NW @ 23 AV NW,ACTIVE,2024/09/29,2024/09/29,ac794a49-7636-44a0-b55b-e17d61fd7c29,POINT (-114.1062032 51.0736127)
8122,SB 36 ST NE @ 5 AV NE,INACTIVE,2024/09/29,2024/09/29,08db8dc7-05cb-48a6-b92f-d9961723dc62,POINT (-113.9820697 51.0557985)
6211,EB Rundlehorn DR @ 36 ST NE,ACTIVE,2024/09/29,2024/09/29,7678a73a-44a2-4191-93c1-f130a6e2c5b5,POINT (-113.980447 51.0713827)
3880,WB 4 AV SE @ 1 ST SE,ACTIVE,2024/09/29,2024/09/29,8dc3dd02-9c8e-48e6-9b4f-5ae2f23ff537,POINT (-114.0600381 51.0493789)
7446,EB Patina DR @ Prominence WY SW,ACTIVE,2024/09/29,2024/09/29,c38a7388-0aa2-4198-80fe-3148a72137e6,POINT (-114.1749323 51.0628824)
9390,NB Somerset - Bridlewood CTrain Station,ACTIVE,2024/09/29,2024/09/29,51ddaa8b-ee42-41a0-8d1e-2ee9e6c206ea,POINT (-114.0686874 50.8987596)
3494,EB Sage Hill GA @  W. of 37 St NW,ACTIVE,2024/09/29,2024/09/29,01ad6a9a-9a57-413c-bfa7-7f7cc524f2e6,POINT (-114.1425028 51.1707125)
4642,WB 10 AV SW @ 19 ST SW,ACTIVE,2024/09/29,2024/09/29,32cd641d-c195-4be5-97de-da4b06e12816,POINT (-114.1068118 51.0446374)
9912,Shawnessy LRT Station,INACTIVE,2024/09/29,2024/09/29,eb65df2a-1825-4d97-bea1-87178080b2ec,POINT (-114.0701087 50.9107803)
7751,NB 12 ST SE @ Highfield CR,INACTIVE,2024/09/29,2024/09/29,4e62a20f-06bc-405e-8019-0fc19a0aaea8,POINT (-114.0350947 51.0122827)
2872,SB Macleod TR frontage road @ S. of 73 AV SW,ACTIVE,2024/09/29,2024/09/29,60842c03-09ad-4ed0-8ab8-d85dd6b44434,POINT (-114.0720073 50.9876291)
4442,NB Kincora DR @ Kincora LD NW,ACTIVE,2024/09/29,2024/09/29,595b0115-0fd9-44fd-98ba-56b042f3077c,POINT (-114.1263094 51.15758)
6069,NB Sunpark DR @ Sunbank WY SE,ACTIVE,2024/09/29,2024/09/29,0a57cb71-b450-409e-9eac-23b3d5b60692,POINT (-114.0549996 50.9046844)
5264,SB Heritage Meadows RD @ Heritage DR SE,ACTIVE,2024/09/29,2024/09/29,d8e95ee8-693a-48e6-b016-cb13b98eebf3,POINT (-114.0300814 50.9863126)
9379,EB 114 AV SE/ 29 ST SE,ACTIVE,2024/09/29,2024/09/29,145f27a1-0ca8-4f9b-82a7-e090617bd9ef,POINT (-113.9967835 50.9516012)
9822,NB 6 ST SE @ 8 AV SE,INACTIVE,2024/09/29,2024/09/29,736e8405-e29a-4ccb-8b61-a8b94595c8bd,POINT (-114.0481457 51.0447523)
2419,WB Cityscape Dr @ Cityscape Ga NE,ACTIVE,2024/09/29,2024/09/29,d7f33b22-f3cf-47a7-8b1f-d628907b3b88,POINT (-113.958812 51.152416)
3972,EB Copperfield BV @ Copperfield LN SE,ACTIVE,2024/09/29,2024/09/29,f1f0df1a-8ef3-43dd-bad5-e0439442d049,POINT (-113.9410914 50.9081576)
7905,EB 44 AV NE @ Whiteridge WY,ACTIVE,2024/09/29,2024/09/29,bd3872c5-f0f8-426e-b165-43a5b644c36a,POINT (-113.9687788 51.0923987)
6639,SB Bowness RD @ 52 ST NW,ACTIVE,2024/09/29,2024/09/29,4298d5a7-25f5-40c1-b144-efb210fca75b,POINT (-114.1704807 51.0771212)
2102,EB 9 AV SW @ 2 ST SW,INACTIVE,2024/09/29,2024/09/29,db3128df-55fa-41a5-8f93-58b47f29841f,POINT (-114.0686247 51.0447015)
6426,NB Oakwood DR @ 93 AV SW,ACTIVE,2024/09/29,2024/09/29,a16cdc15-e7b1-49fd-bdc1-f3ba52d53395,POINT (-114.1386085 50.9709078)
8618,WB 34 AV NW @ 49 ST NW,ACTIVE,2024/09/29,2024/09/29,08a3101d-6141-40c0-9a6e-fd759b679b0e,POINT (-114.1589489 51.0830926)
3966,WB 32 AV NW @ Collegiate BV,ACTIVE,2024/09/29,2024/09/29,3c3c14dd-d31a-4f71-9312-2738366dac37,POINT (-114.1380721 51.0815927)
8551,EB Dalton DR @ Fortress Apts NW,ACTIVE,2024/09/29,2024/09/29,b729256f-c2ae-4394-b170-d8fb0f95c6c3,POINT (-114.1550614 51.101752)
6610,SB 29 ST NW @ 16 AV NW,ACTIVE,2024/09/29,2024/09/29,88014b1d-cf03-4ffb-bb49-8491e767d7cb,POINT (-114.1292933 51.0677961)
7625,NB 53 ST NW @ Dalhousie DR,ACTIVE,2024/09/29,2024/09/29,7d2c5352-0121-42b5-afbf-581939073dc7,POINT (-114.1615474 51.108278)
7345,SB 23 ST NE @ 39 AV NE,ACTIVE,2024/09/29,2024/09/29,b0db7275-8cab-46ba-ba32-32e0d80f03ad,POINT (-114.0051809 51.0878687)
9280,WB Strathcona DR @ Strathridge PL SW,ACTIVE,2024/09/29,2024/09/29,c52c6e92-556d-45a8-b39c-2928408a4573,POINT (-114.1924813 51.0502813)
2448,EB Hidden Valley Dr @ Hidden Springs GR NW,ACTIVE,2024/09/29,2024/09/29,2c0e9d59-3bb1-4902-9ebe-d1f7c0a429ac,POINT (-114.1110531 51.1515642)
5469,WB Northmount DR @ Brisebois DR NW,ACTIVE,2024/09/29,2024/09/29,590874c2-25e7-4004-a6bf-5c3bcd1c7f47,POINT (-114.1292402 51.0933219)
2109,Sunnyside LRT Station (SB 9A ST NW @ 4 AV NW),INACTIVE,2024/09/29,2024/09/29,826b8102-f011-48ee-a1d5-3fdef8237c47,POINT (-114.0846807 51.0557714)
9308,SB Shawville BV @ Home Depot,ACTIVE,2024/09/29,2024/09/29,f7048914-3a8a-4558-bf73-23bb3869012e,POINT (-114.0617856 50.896778)
4620,EB 12 AV SW @ 16 ST SW,ACTIVE,2024/09/29,2024/09/29,521434a7-533c-4ea7-8df2-eb49aef6f007,POINT (-114.0986756 51.0423596)
9331,WB Willowpark DR @ Bonaventure DR SE,ACTIVE,2024/09/29,2024/09/29,850563e4-2f98-4717-8c78-c1b7d8aab32f,POINT (-114.069662 50.9579444)
2168,WB 8 AV NE @ 13A ST NE,ACTIVE,2024/09/29,2024/09/29,4c23473c-a45b-4743-8e6f-4885dcb120e2,POINT (-114.029067 51.0592109)
5735,Lions Park LRT Station (WB 14 AV NW),ACTIVE,2024/09/29,2024/09/29,df7781a6-80ef-4ddc-b645-b3cd38ecbe92,POINT (-114.1035558 51.0652538)
3900,YYC Airport Domestic Terminal,ACTIVE,2024/09/29,2024/09/29,b138a4df-ea64-4d84-b017-10f29ce336d5,POINT (-114.0109761 51.132649)
7689,EB Laguna WY @ 68 ST NE,INACTIVE,2024/09/29,2024/09/29,3eed085f-c7b4-4f19-9bc9-e3775df427c3,POINT (-113.9342086 51.0840305)
4769,SB Shawinigan DR @ Shannon MR SW,ACTIVE,2024/09/29,2024/09/29,d0b5357f-aecf-4250-91de-47e4dca00dcc,POINT (-114.0903699 50.9105372)
9868,WB Cranston DR SE @ Cranston RD SE,ACTIVE,2024/09/29,2024/09/29,06a24dda-4f7d-4192-90e6-664f1ab7ff68,POINT (-113.9807529 50.8822862)
7796,EB Somerset DR @ Somercrest CL SW,ACTIVE,2024/09/29,2024/09/29,7c93eaa0-dae8-475e-8c29-b7658b21b4de,POINT (-114.0816065 50.9007476)
4499,EB Whitehorn DR @ 48 ST NE,ACTIVE,2024/09/29,2024/09/29,777ca5c3-ca2f-40e2-89ce-be6013a182fe,POINT (-113.9637754 51.0854865)
8872,WB Martindale BV @ Martha's Haven MR NE,ACTIVE,2024/09/29,2024/09/29,43486215-2ce4-4715-b7a1-a6c600efc6ef,POINT (-113.966106 51.121644)
6887,NB  Edgevalley DR @ Edgeview DR NW,ACTIVE,2024/09/29,2024/09/29,8d70d61b-3cbe-4a7a-b4ec-e05a895e143f,POINT (-114.1478949 51.1311248)
6472,WB Lake Bonavista DR @ Lake Moraine WY SE,ACTIVE,2024/09/29,2024/09/29,fd4693a8-f0c1-4941-a099-eb49a3d7b133,POINT (-114.0534111 50.9374763)
8078,EB 7 AV SW @ 3 ST SW,INACTIVE,2024/09/29,2024/09/29,9f9f9f4f-d5d9-4ecb-bba6-17ad2bc4cffa,POINT (-114.07054 51.0466835)
6873,SB Sierra Morena BV @ Sierra Morena CO SW,ACTIVE,2024/09/29,2024/09/29,0808643c-c295-48c2-b0d4-47fb91526709,POINT (-114.185953 51.0162681)
8022,Foothills Hospital (Women's Health Centre),ACTIVE,2024/09/29,2024/09/29,f9618c1d-83a1-444a-b4c1-05bd6247d3ca,POINT (-114.1328161 51.0653102)
5800,WB 44 AV NE @ 52 ST NE,ACTIVE,2024/09/29,2024/09/29,fe7f2805-98fe-4790-89a2-decc263ed1b1,POINT (-113.9592685 51.0914859)
6207,SB Sirocco DR @ 17 AVE SW,INACTIVE,2024/09/29,2024/09/29,4d30c102-35f8-4e0f-9b63-3b32b52e11dd,POINT (-114.1697107 51.0371031)
5835,EB 21 AV @ Spiller RD SE,ACTIVE,2024/09/29,2024/09/29,19d481c5-5ae2-45ee-848a-e17f7f34cdb4,POINT (-114.0420638 51.0345061)
9159,EB Lake Sylvan DR @ Lake Wapta RI SE,ACTIVE,2024/09/29,2024/09/29,653796f2-578f-494c-af7b-1181986acb4e,POINT (-114.035428 50.9426697)
5324,EB 17 AV SW@ 2 ST SW,ACTIVE,2024/09/29,2024/09/29,38c3d688-d57f-44dd-b157-d5dbe0f78b20,POINT (-114.0680255 51.0376975)
9092,WB Deer Ridge DR @ Deer Ridge WY SE,ACTIVE,2024/09/29,2024/09/29,09a6a603-9962-49fd-9129-48c4b9c7bafc,POINT (-114.0229031 50.9256739)
9781,SB Saddletowne CTrain Station,ACTIVE,2024/09/29,2024/09/29,e75e0263-9861-4ca9-b1d2-40a511a529db,POINT (-113.9483583 51.1258952)
4380,EB Madigan DR @ Madeira DR NE,ACTIVE,2024/09/29,2024/09/29,54630ea6-da99-40cd-9e6a-e3e2b03df859,POINT (-113.9457774 51.0632132)
4192,WB Palliser DR @ Palisprior RD SW,ACTIVE,2024/09/29,2024/09/29,25faad81-7f15-41b2-9772-08adb3fc4907,POINT (-114.110422 50.9680546)
5629,SB 24 ST SW @ Oakmoor DR,ACTIVE,2024/09/29,2024/09/29,5101ae7c-22cb-49b4-a7a1-a6ea8a921d18,POINT (-114.1181738 50.9627234)
8561,SB Southland CTrain Station,ACTIVE,2024/09/29,2024/09/29,d1d98098-2ce9-4dd5-a2e0-a8f88e0ed809,POINT (-114.0768452 50.964439)
2594,EB Mahogany GD @ Mahogany CV SE,ACTIVE,2024/09/29,2024/09/29,f3873f43-70e9-4ba4-84ad-99fb03a56d48,POINT (-113.9313924 50.8958807)
1933,NB 73 ST SW @ 11 AV SW,ACTIVE,2024/09/29,2024/09/29,93601d6e-6146-4f85-95bb-a40ca977947f,POINT (-114.1934541 51.0547948)
7463,EB Bow TR @ 40 ST SW,ACTIVE,2024/09/29,2024/09/29,d29fb877-ca44-4e02-8474-627f3297649f,POINT (-114.1440008 51.0459486)
8235,SB Suncrest WY @ Sun Valley BV SE,ACTIVE,2024/09/29,2024/09/29,fce2070b-3280-473c-b31c-9189859b6718,POINT (-114.0407292 50.9060593)
4042,NB 37 ST NW @ Varal RD,INACTIVE,2024/09/29,2024/09/29,7f6cfcf9-9826-4e29-803b-36a88ebc0448,POINT (-114.1410919 51.0841231)
5358,NB 20 ST SW@ 40 AV SW,ACTIVE,2024/09/29,2024/09/29,a15d2007-6e21-4926-913c-311addd28287,POINT (-114.1090723 51.0181946)
4039,SB Uxbridge DR @ Unwin RD NW,ACTIVE,2024/09/29,2024/09/29,5b356599-fd4d-4c53-98e7-df527111f85c,POINT (-114.1299949 51.0705298)
8111,SB 36 ST SE @ Dover Ridge DR,ACTIVE,2024/09/29,2024/09/29,cf89b09f-e765-404d-99f5-4fad655714af,POINT (-113.9817852 51.0207662)
8312,EB Canyon Meadows DR @ Deer Ridge DR SE,ACTIVE,2024/09/29,2024/09/29,433a620e-3dc2-4020-933c-3c212758c025,POINT (-114.0262312 50.9317315)
9675,NB Barlow TR @ Freeport BV NE,ACTIVE,2024/09/29,2024/09/29,4b5717cd-0cd9-4a64-bbb5-016a827fa04c,POINT (-114.0014345 51.1514656)
2556,EB Redstone DR @ Red Embers GA,INACTIVE,2024/09/29,2024/09/29,57fc631a-915b-4cd2-8856-b8b587c624bb,POINT (-113.9576396 51.1681842)
4692,SB 10 ST NE @ N. of 72 AV NE,ACTIVE,2024/09/29,2024/09/29,201a8a4c-da2b-46ed-990a-c2d1c20859e5,POINT (-114.0404422 51.119188)
7143,EB Silver Springs RD @ Silver Springs WY NW,ACTIVE,2024/09/29,2024/09/29,6b5b856c-d3b4-438d-abb9-6ce69678929d,POINT (-114.2017517 51.1094996)
7083,SB  Edenwold DR @ Edgemont BV NW,ACTIVE,2024/09/29,2024/09/29,b580e4e4-99a9-4751-9333-183b08bd6e7b,POINT (-114.1387913 51.1266927)
8158,SB 52 ST NE @ S. of 44 AV NE,INACTIVE,2024/09/29,2024/09/29,b0beab7b-6e46-4eaf-9f8e-826953b71b3a,POINT (-113.9585885 51.0883559)
6174,NB Dalton DR @ Belle North RD NW,ACTIVE,2024/09/29,2024/09/29,02d1e4c4-0b53-4ad7-b0e2-c2c93b2a9a5a,POINT (-114.1500931 51.1012351)
4496,WB Temple DR @ Templemont DR NE,ACTIVE,2024/09/29,2024/09/29,18dd2679-bf8e-41c9-97a6-e06461014c4a,POINT (-113.9494569 51.0923364)
5695,NB 37 ST SW @ 58 AV SW,ACTIVE,2024/09/29,2024/09/29,ab0d9bb0-6b8e-4915-8d5a-df9d413ddfa6,POINT (-114.1409086 51.0011688)
5272,SB 4 ST NE @ S. of 60 AV NE,ACTIVE,2024/09/29,2024/09/29,86eb1992-d470-4201-8412-51aa3463a7b9,POINT (-114.0552709 51.1042355)
6105,EB 32 AV NE @ 27 ST NE,ACTIVE,2024/09/29,2024/09/29,1fc4dd54-1ef3-491b-88d7-6c345d1b5099,POINT (-113.9941469 51.0813877)
3691,EB Evanston VW @ Evansmeade WY NW,ACTIVE,2024/09/29,2024/09/29,252bc278-2c4e-4a69-b77a-3a698066ba34,POINT (-114.1139644 51.1647441)
8376,EB Hamptons BV @ Hamptons HE NW,ACTIVE,2024/09/29,2024/09/29,f14e5d41-0afb-4c80-b771-722ca6f4b616,POINT (-114.1508738 51.1440328)
9804,EB 9 AV SE @ 8 ST SE,INACTIVE,2024/09/29,2024/09/29,d428e5e6-7279-46be-a300-1a0c2eb6e69a,POINT (-114.0409582 51.0431223)
7797,Anderson LRT Station,ACTIVE,2024/09/29,2024/09/29,c8805cbf-25b6-4f75-abc2-a53c0b263a31,POINT (-114.0740127 50.9544376)
5552,WB 61 AV S @ Centre ST S,ACTIVE,2024/09/29,2024/09/29,db9f14b9-ffee-4d2d-8896-6b79bb1ca2c2,POINT (-114.0642708 50.9978006)
5184,SB 4 ST SW@ 21 AV SW,ACTIVE,2024/09/29,2024/09/29,44deaf7b-8953-4b2a-87e7-a430faea883b,POINT (-114.0716615 51.0338849)
3671,SB Seton WY @ 212 AV SE,ACTIVE,2024/09/29,2024/09/29,14ea66d7-9452-4512-a857-07a9b407e886,POINT (-113.9519093 50.8641211)
2378,NB 52 ST NE @ Saddletree DR,ACTIVE,2024/09/29,2024/09/29,d2677c0a-1f3c-4f7a-9839-1fe523cb6aa2,POINT (-113.9582036 51.1305351)
4436,WB 60 AV SW @ 3 ST SW,INACTIVE,2024/09/29,2024/09/29,d68d8623-a0cb-4cd8-b51c-4273890a1e57,POINT (-114.0700449 50.9990052)
4478,EB 11 AV SE @ 25 ST SE,ACTIVE,2024/09/29,2024/09/29,e52a4864-e32c-4c97-b8b0-5ba64d5aa8a7,POINT (-113.9996709 51.0428153)
9601,WB Bridlewood AV @ Bridlemeadows CM SW,ACTIVE,2024/09/29,2024/09/29,60bc57c4-9936-4ebb-9ef4-a1f3111df6b8,POINT (-114.1149965 50.8974495)
6689,SB Shawville BV @ Shawville GA SE,ACTIVE,2024/09/29,2024/09/29,7aca70b5-043c-4adb-9730-04ba87c725f0,POINT (-114.0631524 50.8990162)
6150,WB 8 AV SE @ 40 ST SE,ACTIVE,2024/09/29,2024/09/29,5254ad45-b15b-46cd-8366-796f941bc80a,POINT (-113.9762706 51.045225)
8419,NB Centre ST N @ 40 AV N,ACTIVE,2024/09/29,2024/09/29,4b008b74-1e1a-4b21-b65b-55d14b25aa1d,POINT (-114.0622743 51.0891026)
5154,NB Centre ST N @ 54 AV N,ACTIVE,2024/09/29,2024/09/29,96c36181-25c9-4da3-ba16-d63b104b201c,POINT (-114.0623228 51.1000505)
7059,EB Northmount DR @ Bulyea RD NW,ACTIVE,2024/09/29,2024/09/29,3394bdf2-1560-4197-90fd-9f12bdf63f33,POINT (-114.1337423 51.0951235)
5346,SB 20 ST SW @ 47 AV SW,ACTIVE,2024/09/29,2024/09/29,c9122fae-be39-4c5c-95c5-9f57220d2da0,POINT (-114.1094287 51.0108636)
6067,WB Suncrest WY @ Sunhurst RD SE,ACTIVE,2024/09/29,2024/09/29,63548aba-8803-4d99-9f5f-b75e8aae821f,POINT (-114.046375 50.9038457)
8622,EB Beddington BV @ Berkley RD NW,ACTIVE,2024/09/29,2024/09/29,47e405d8-0b1a-4258-a0dc-437e819ee82f,POINT (-114.0796947 51.1283609)
7264,WB Richmond RD @ Signal Hill Mall SW,ACTIVE,2024/09/29,2024/09/29,767571d8-f964-46e3-92d0-d52253bec006,POINT (-114.1719585 51.0170633)
3748,Mount Royal University Terminal,ACTIVE,2024/09/29,2024/09/29,f11c124a-0651-4c19-8f13-b7a84b338704,POINT (-114.1337242 51.0144093)
4451,NB Beacon Hill Ctr @ Shoppers Drug Mart,ACTIVE,2024/09/29,2024/09/29,77b67203-4c2c-4a25-b81b-cdbbcc555644,POINT (-114.1598742 51.157715)
4238,EB 90 AV SW @ Bay Ridge DR,ACTIVE,2024/09/29,2024/09/29,e802c9d5-5de9-47d7-a9f1-ac01d16d4f14,POINT (-114.1086593 50.9721216)
9125,EB Woodbine BV @ Woodbine BV SW,ACTIVE,2024/09/29,2024/09/29,09ee4993-0a5a-4bb2-87a3-e324d6cdb52f,POINT (-114.1249916 50.9411239)
5368,NB 14 ST SW@ Quebec AV,ACTIVE,2024/09/29,2024/09/29,8527b90b-4cfd-4e21-a6d4-b70e0cce447d,POINT (-114.0945845 51.0298072)
5761,EB Heritage DR @ Haysboro CR SW,ACTIVE,2024/09/29,2024/09/29,2bfa35a6-5eb2-4499-b078-7cff150162f2,POINT (-114.0913178 50.9794713)
6388,WB 32 AV NE @ 19 ST NE,ACTIVE,2024/09/29,2024/09/29,9476016f-b15f-41ed-a798-c760541bb0d5,POINT (-114.012698 51.0815938)
8629,NB 50 ST SW @ 40 AV SW,ACTIVE,2024/09/29,2024/09/29,af4daea9-d6f9-41d8-9f1c-f8c2803c5ddb,POINT (-114.15958 51.0166099)
8568,WB Zoo CTrain Station,ACTIVE,2024/09/29,2024/09/29,ff2fd138-09a2-429a-9bbd-2d41e9308d86,POINT (-114.0255305 51.0474077)
5052,EB 7 AV SW @ 2 ST SW,INACTIVE,2024/09/29,2024/09/29,6647146d-e25e-4cea-8abc-dfa3a234df48,POINT (-114.0666831 51.0465237)
4339,WB 26 AV NE @ 48 ST NE,ACTIVE,2024/09/29,2024/09/29,048799e9-07a4-4435-8132-df3d7e3d08e0,POINT (-113.9650987 51.0770565)
6231,NB 36 ST SE @ 12 AV SE,ACTIVE,2024/09/29,2024/09/29,588ca929-7f51-4dd5-9ddc-a7e5982c6259,POINT (-113.9814911 51.0428208)
9558,EB Saddlemont BV @ Saddlelake DR NE,ACTIVE,2024/09/29,2024/09/29,2bca3c6c-3aa9-4126-a512-3fe0d10135b9,POINT (-113.933889 51.1296811)
3919,SB Silverado Ridge LI @ Silverado BV SW,ACTIVE,2024/09/29,2024/09/29,919dd12d-b4c8-4b68-a396-6e5b951ec566,POINT (-114.0856243 50.886528)
7064,EB Capri AV @ Bowlen ST NW,INACTIVE,2024/09/29,2024/09/29,9a3792f4-f8cc-480b-ba08-96db21090811,POINT (-114.1206613 51.0930029)
2788,SB East Hills SQ @ East Hills BV SE,ACTIVE,2024/09/29,2024/09/29,9a9b4494-9120-440e-b082-6f3b69ce55ea,POINT (-113.9111194 51.0408158)
7116,EB Silver Springs RD @ Silver Brook RD NW,ACTIVE,2024/09/29,2024/09/29,5f2163c3-110d-41a0-aaeb-2684788049be,POINT (-114.1871213 51.1104255)
9400,WB 16th AV NW @ 19th ST NW,ACTIVE,2024/09/29,2024/09/29,21881442-7917-46ce-9301-777a50d7c957,POINT (-114.1075293 51.0671414)
2421,SB Cityscape Dr @ Cityscape Mr NE,ACTIVE,2024/09/29,2024/09/29,da7f586f-c2b9-4551-b63c-d13540ba88fc,POINT (-113.9664646 51.1503544)
5922,SB Dalhousie DR @ 66 AV NW,ACTIVE,2024/09/29,2024/09/29,f417c078-920f-4861-9bad-b8759155527d,POINT (-114.1675261 51.111913)
4020,SB Edgedale DR @ Edgehill DR NW,ACTIVE,2024/09/29,2024/09/29,4bdde4a4-350a-4130-a581-aa1fa7b4676d,POINT (-114.1579575 51.1218356)
9688,WB 17 AV SW @ 77 ST SW,ACTIVE,2024/09/29,2024/09/29,58c26f10-468c-40c8-8579-13d202e3f459,POINT (-114.1995513 51.0381193)
5512,WB James McKevitt RD @ Shawnee GA SW,ACTIVE,2024/09/29,2024/09/29,0997d02f-8784-432f-8868-f156ce53f0f0,POINT (-114.075686 50.9214409)
8211,NB 44 ST SE @ 64 AV SE,ACTIVE,2024/09/29,2024/09/29,aa8c3c2a-9f7a-46f5-9286-784fa94f90b0,POINT (-113.9700423 50.9970208)
3877,WB Silverado Skies DR @ Silverado Skies LI SW,ACTIVE,2024/09/29,2024/09/29,5a19593d-e8d8-48f3-baac-e0ea3e0601c4,POINT (-114.079874 50.8879763)
7489,NB 19 ST SE @ Century PL,ACTIVE,2024/09/29,2024/09/29,9ef75573-3372-4873-8e13-9ad6b2d77e54,POINT (-114.0082744 51.0479113)
7373,WB Sandarac DR@ Sandalwood GA NW,ACTIVE,2024/09/29,2024/09/29,160e1feb-ef9a-4d48-aa4b-ad07248f92ec,POINT (-114.1048839 51.1402041)
7750,NB 12 ST SE @ Hastings CR,INACTIVE,2024/09/29,2024/09/29,466f33aa-a382-4338-94f9-c8fde862e182,POINT (-114.0342708 51.0146904)
8775,NB 51 ST SW @ 30 AV SW,ACTIVE,2024/09/29,2024/09/29,72d70c3c-212a-45f3-ad3d-aae3a84b1276,POINT (-114.1608901 51.0273725)
8899,SB 42 ST SE @ 106 AV SE,ACTIVE,2024/09/29,2024/09/29,b098ca70-814f-448a-9f28-793e224836d5,POINT (-113.9741526 50.957297)
7133,WB Silver Springs RD @ S Silver Valley DR NW,ACTIVE,2024/09/29,2024/09/29,4f6c3415-66d5-4c29-af08-d8a55cadaca7,POINT (-114.2068878 51.1091547)
